"M[1,1]","M[1,2]","M[1,3]","M[1,4]","M[1,5]","M[1,6]","M[2,1]","M[2,2]","M[2,3]","M[2,4]","M[2,5]","M[2,6]","M[3,1]","M[3,2]","M[3,3]","M[3,4]","M[3,5]","M[3,6]","M[4,1]","M[4,2]","M[4,3]","M[4,4]","M[4,5]","M[4,6]","M[5,1]","M[5,2]","M[5,3]","M[5,4]","M[5,5]","M[5,6]","M[6,1]","M[6,2]","M[6,3]","M[6,4]","M[6,5]","M[6,6]"
9.20464935198975,-0.860947448703581,-0.211940907425407,-0.0163488986368582,0.0155976231056512,-0.00010192534614324,-0.860947448703581,11.2746192354851,4.37077499147517,0.346467486983066,-0.0202493493474322,0.000171760119039145,-0.211940907425407,4.37077499147517,2.10782362873528,0.189943797700491,-0.0107803990727075,0.000171760119039145,-0.0163488986368582,0.346467486983066,0.189943797700491,0.0420400019296982,-0.00187282144611536,0.000171760119039145,0.0155976231056512,-0.0202493493474322,-0.0107803990727075,-0.00187282144611536,0.007366573775595,-2.7753084026294e-16,-0.00010192534614324,0.000171760119039145,0.000171760119039145,0.000171760119039145,-2.7753084026294e-16,0.000204525
9.2852380260495,-0.847303545783409,-0.209826383874065,-0.0155623228862695,0.0156965833527626,-0.0001045258365874,-0.847303545783409,11.2775348315908,4.37208416135961,0.346136572248461,-0.0200801151953942,0.000170432060856996,-0.209826383874065,4.37208416135961,2.10752637239845,0.189804129976397,-0.0106926177727303,0.000170432060856996,-0.0155623228862695,0.346136572248461,0.189804129976397,0.0420579228183467,-0.00185834069319589,0.000170432060856996,0.0156965833527626,-0.0200801151953942,-0.0106926177727303,-0.00185834069319589,0.007366573775595,-2.76413086113272e-16,-0.0001045258365874,0.000170432060856996,0.000170432060856996,0.000170432060856996,-2.76413086113272e-16,0.000204525
9.36432611072322,-0.833664774791663,-0.207676542766168,-0.0147745821561387,0.0157914441751782,-0.000107078967891635,-0.833664774791663,11.280046860356,4.3731628481603,0.345768616594416,-0.0199085876330249,0.000169099812867382,-0.207676542766168,4.3731628481603,2.10717171723458,0.189635721226539,-0.0106030608929062,0.000169099812867382,-0.0147745821561387,0.345768616594416,0.189635721226539,0.0420757604824995,-0.00184381425585726,0.000169099812867382,0.0157914441751782,-0.0199085876330249,-0.0106030608929062,-0.00184381425585726,0.007366573775595,-2.75269318907674e-16,-0.000107078967891635,0.000169099812867382,0.000169099812867382,0.000169099812867382,-2.75269318907674e-16,0.000204525
9.44185431589149,-0.820044922984362,-0.205493416203807,-0.0139867803146734,0.0158822351429365,-0.00010958106396281,-0.820044922984362,11.2821734894475,4.37402130263966,0.345364967497376,-0.0197350957697431,0.000167765247448409,-0.205493416203807,4.37402130263966,2.10676199710186,0.18943972533268,-0.0105119385774234,0.000167765247448409,-0.0139867803146734,0.345364967497376,0.18943972533268,0.042093488827498,-0.00182926254995553,0.000167765247448409,0.0158822351429365,-0.0197350957697431,-0.0105119385774234,-0.00182926254995553,0.007366573775595,-2.74099970753094e-16,-0.00010958106396281,0.000167765247448409,0.000167765247448409,0.000167765247448409,-2.74099970753094e-16,0.000204525
9.5176924421734,-0.806470397853566,-0.203283302367456,-0.0131999752867227,0.0159689330180851,-0.000112028701523782,-0.806470397853566,11.2839333831784,4.3746699337984,0.344926633841663,-0.0195599551710019,0.000166430252487268,-0.203283302367456,4.3746699337984,2.10629936568841,0.1892172063828,-0.0104194585585419,0.000166430252487268,-0.0131999752867227,0.344926633841663,0.1892172063828,0.0421110823411861,-0.00181470616045328,0.000166430252487268,0.0159689330180851,-0.0195599551710019,-0.0104194585585419,-0.00181470616045328,0.007366573775595,-2.72905633530806e-16,-0.000112028701523782,0.000166430252487268,0.000166430252487268,0.000166430252487268,-2.72905633530806e-16,0.000204525
9.59192813148199,-0.792931741336664,-0.201041266512767,-0.0124142948592569,0.0160514387913692,-0.00011441917229812,-0.792931741336664,11.2853449210601,4.37511911112705,0.344454807938275,-0.0193835158857954,0.000165096959186994,-0.201041266512767,4.37511911112705,2.10578618246401,0.188969330168934,-0.0103258462797901,0.000165096959186994,-0.0124142948592569,0.344454807938275,0.188969330168934,0.0421285131378562,-0.00180016832535693,0.000165096959186994,0.0160514387913692,-0.0193835158857954,-0.0103258462797901,-0.00180016832535693,0.007366573775595,-2.71686979242978e-16,-0.00011441917229812,0.000165096959186994,0.000165096959186994,0.000165096959186994,-2.71686979242978e-16,0.000204525
9.66451543966681,-0.779442312666829,-0.198768831304672,-0.0116304546881966,0.0161298949251874,-0.000116751151502342,-0.779442312666829,11.2864261970926,4.37537911360552,0.343950698106463,-0.0192059652572261,0.000163766120985883,-0.198768831304672,4.37537911360552,2.10522491138841,0.18869732407369,-0.0102312416540594,0.000163766120985883,-0.0116304546881966,0.343950698106463,0.18869732407369,0.0421457720229702,-0.00178565725993441,0.000163766120985883,0.0161298949251874,-0.0192059652572261,-0.0102312416540594,-0.00178565725993441,0.007366573775595,-2.70444551166323e-16,-0.000116751151502342,0.000163766120985883,0.000163766120985883,0.000163766120985883,-2.70444551166323e-16,0.000204525
9.73527899998222,-0.7660395306335,-0.196474702462837,-0.010849891359999,0.0162043706397075,-0.000119021757978147,-0.7660395306335,11.2871955910582,4.37546041142528,0.343415576240513,-0.0190275956591715,0.000162439380308458,-0.196474702462837,4.37546041142528,2.10461811306236,0.188402458263225,-0.0101358406130572,0.000162439380308458,-0.010849891359999,0.343415576240513,0.188402458263225,0.0421628387280863,-0.00177119087269609,0.000162439380308458,0.0162043706397075,-0.0190275956591715,-0.0101358406130572,-0.00177119087269609,0.007366573775595,-2.69178635903923e-16,-0.000119021757978147,0.000162439380308458,0.000162439380308458,0.000162439380308458,-2.69178635903923e-16,0.000204525
9.80422856867494,-0.752729061806916,-0.194160726969886,-0.0100735437108587,0.0162748555274339,-0.000121227896273065,-0.752729061806916,11.2876746390076,4.37537520229088,0.342851308129648,-0.018848807304199,0.00016111909545774,-0.194160726969886,4.37537520229088,2.10396864684415,0.188086148076223,-0.0100398879417389,0.00016111909545774,-0.0100735437108587,0.342851308129648,0.188086148076223,0.0421796845722969,-0.00175679487787933,0.00016111909545774,0.0162748555274339,-0.018848807304199,-0.0100398879417389,-0.00175679487787933,0.007366573775595,-2.67889587811747e-16,-0.000121227896273065,0.00016111909545774,0.00016111909545774,0.00016111909545774,-2.67889587811747e-16,0.000204525
9.87138104856415,-0.739515748308038,-0.191828097031506,-0.00930257248758442,0.0163415632850761,-0.000123368000921153,-0.739515748308038,11.2878847717404,4.37513591819202,0.34226031198153,-0.0186698835084512,0.000159806439069196,-0.191828097031506,4.37513591819202,2.10327994591363,0.18775010372125,-0.00994356470439702,0.000159806439069196,-0.00930257248758442,0.34226031198153,0.18775010372125,0.0421962967928676,-0.00174248206155385,0.000159806439069196,0.0163415632850761,-0.0186698835084512,-0.00994356470439702,-0.00174248206155385,0.007366573775595,-2.66577723723761e-16,-0.000123368000921153,0.000159806439069196,0.000159806439069196,0.000159806439069196,-2.66577723723761e-16,0.000204525
9.93677601142587,-0.726400500048386,-0.189474184786201,-0.00853682703521739,0.016404334773849,-0.000125440491807861,-0.726400500048386,11.2878425348055,4.37475198445709,0.341643394576984,-0.0184911431144472,0.000158503535931194,-0.189474184786201,4.37475198445709,2.10255431537866,0.187395465656063,-0.00984708457610666,0.000158503535931194,-0.00853682703521739,0.341643394576984,0.187395465656063,0.0422126511974621,-0.00172827559178241,0.000158503535931194,0.016404334773849,-0.0184911431144472,-0.00984708457610666,-0.00172827559178241,0.007366573775595,-2.6524344608866e-16,-0.000125440491807861,0.000158503535931194,0.000158503535931194,0.000158503535931194,-2.6524344608866e-16,0.000204525
10.0004641754057,-0.713383140920169,-0.187095404050154,-0.00777716445336125,0.0164631992017718,-0.000127442940606488,-0.713383140920169,11.2875670803886,4.37423493791871,0.341003027167587,-0.018313005796295,0.000157212774660107,-0.187095404050154,4.37423493791871,2.10179567671883,0.187024181315554,-0.00975070933387245,0.000157212774660107,-0.00777716445336125,0.341003027167587,0.187024181315554,0.0422287211762758,-0.00171420151333024,0.000157212774660107,0.0164631992017718,-0.018313005796295,-0.00975070933387245,-0.00171420151333024,0.007366573775595,-2.63887256863316e-16,-0.000127442940606488,0.000157212774660107,0.000157212774660107,0.000157212774660107,-2.63887256863316e-16,0.000204525
