sim_time_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,tau1,tau2,tau3,tau4,tau5,tau6
0,0.000598621,-1.570812583,-0.001406777,-1.595333457,0.001028079,-0.001162382,0.0398543983029487,-0.0395499918053288,-0.131843197010481,-0.707086308402418,0.0865425556253987,-0.09515084472694,-0.0131768757664375,0.00592476649499757,0.0227840037396951,0.0772932552571201,-0.0222624483881751,0.0317910784369819,-1.708405852,2.85376215,3.799286842,18.18672943,-0.497437,0.053059377
0.020000001,0.001433076,-1.572029471,-0.004882317,-1.593246818,0.003917616,-0.004145035,0.0414719049483833,-0.0437212156453922,-0.112032018311265,-0.455057784372326,0.0672252943219719,-0.0867706304593579,-0.0562094428388552,0.159527257518722,0.351760852386062,1.62838065701492,-0.212309580150189,0.352495478321729,-2.452644587,10.38514042,9.280672073,8.966108322,-1.497777939,0.131753266
0.040000002,0.002199566,-1.573952079,-0.007635604,-1.579704642,0.007011485,-0.00756345,0.0424073253315404,-0.045595150265511,-0.0919284178224133,-0.227053958917383,0.0488843087177891,-0.0762717913317424,-0.098403156404799,0.314089253257774,0.653376009121282,2.91056756845982,-0.381159323857591,0.655333235523928,-3.076590061,20.85857391,11.73898983,-0.195506096,-2.219768763,0.184515461
0.060000003,0.003182693,-1.575874686,-0.008994619,-1.56921041,0.008532517,-0.010110637,0.0421123186033553,-0.0433040745902767,-0.0713182976908551,-0.0425183171661185,0.0323575255895188,-0.0619911811617211,-0.138292937406797,0.468713300689328,0.903972055709278,3.71339870531352,-0.511432864837978,0.92357207530378,-4.260405064,28.63588333,12.31139183,-3.621441603,-2.287006617,0.199894711
0.080000004,0.004361285,-1.577103019,-0.009606997,-1.566799521,0.008140765,-0.011300495,0.0402833027752312,-0.0357364648266262,-0.0501317468004821,0.0870601988520142,0.018219165486442,-0.0430616418697353,-0.173356345469566,0.619377945263665,1.08647878505277,3.9281434987088,-0.59237939217122,1.14264053637874,-5.383194923,31.78635979,12.67229843,-2.091082811,-1.877020359,0.189293787
0.100000005,0.005418373,-1.5774616,-0.010101001,-1.569874167,0.006786468,-0.011349967,0.0369225436611459,-0.0226904966898902,-0.0284827855199729,0.159516917001027,0.0066867804703887,-0.0195552255682123,-0.199961287994311,0.758706515897302,1.19197264382542,3.56537904394675,-0.621049342861559,1.3010722220101,-5.813874722,31.70843124,13.38015079,0.971517324,-1.409164071,0.168766171
0.120000006,0.006120918,-1.577167869,-0.010560135,-1.573753715,0.005674678,-0.010702422,0.0323404123826266,-0.00483422170974603,-0.00668227483130374,0.181250438343535,-0.00240418376279417,0.00758378360350153,-0.213719517468453,0.876857280880644,1.21974490635217,2.74425830358846,-0.601678911305491,1.39128260593049,-5.543485641,30.43843079,14.04028511,2.947333097,-1.185058475,0.147238716
0.140000007,0.006495951,-1.576485038,-0.010720829,-1.575588584,0.00542793,-0.009662738,0.0271003454989722,0.0164967587868454,0.0147755972371034,0.164803805180758,-0.00953310443215131,0.0367729428065272,-0.210173265178629,0.963306344297431,1.17610611542996,1.65849246364101,-0.54365747804036,1.41011604056071,-4.964130402,29.04337883,14.0975523,3.187509537,-1.244022846,0.125121906
0.160000008,0.006725756,-1.575538993,-0.010336797,-1.575104117,0.005914736,-0.008307656,0.0219216901932235,0.0395984412996937,0.0352518422689981,0.125612807135629,-0.0153374424733938,0.0661145299137991,-0.185649372374466,1.00905100960306,1.07239293793626,0.529424970689554,-0.458774203604227,1.35908024667001,-4.404809952,27.48431015,13.32422543,2.374985695,-1.433902383,0.098848186
0.180000009,0.006973756,-1.574325919,-0.009366433,-1.573471427,0.006577778,-0.006583368,0.0175645332805773,0.0627176080862331,0.0540235030916558,0.078788180112255,-0.0204063915968484,0.093723104961227,-0.138073094126113,1.00866714436499,0.922713843703436,-0.441558668612817,-0.358521641985145,1.24418562376955,-3.944115162,25.33019066,11.86713982,1.450691938,-1.561855912,0.065519907
0.20000001,0.007299243,-1.572777152,-0.007941674,-1.571853995,0.006875443,-0.004437154,0.0147218330874474,0.0843248783314719,0.0703606350334376,0.0366005929854964,-0.0250893536364808,0.117991050298554,-0.0675490821593085,0.961718734290657,0.741896793117547,-1.11053630335088,-0.2520941402966,1.0753426179202,-3.476338387,22.28730011,10.02373314,0.908216774,-1.509246707,0.024884883
0.220000011,0.007682098,-1.570877433,-0.006240393,-1.570705771,0.006550166,-0.001886077,0.0139381496092824,0.103299384570654,0.0836088835625885,0.00702625322616533,-0.0293823603291465,0.137754381065143,0.0234205384835291,0.873205063179507,0.543941441725804,-1.41158774587295,-0.145435014770891,0.865339431409772,-2.88462162,18.51625633,8.034675598,0.728830934,-1.263274312,-0.02124729
0.240000012,0.008094698,-1.568661094,-0.004399951,-1.569893241,0.005658167,0.000988001,0.0155642936581336,0.119010356932516,0.0932645717950692,-0.00659794619943822,-0.0329284900919732,0.152350712527623,0.130122857105655,0.752977580141843,0.341092050884686,-1.35834556358225,-0.0413593910119645,0.628506067865063,-2.146787405,14.36082077,6.026226997,0.671058536,-0.886658728,-0.070498496
0.260000012,0.008547306,-1.56618917,-0.002497497,-1.569065452,0.004449951,0.004076574,0.0197473647805272,0.131304485016699,0.0990304137768882,-0.00499600364049131,-0.0351282206665705,0.161584434127532,0.246177994034263,0.614295790617509,0.14348565981525,-1.02905752960137,0.0594986481135485,0.379243331579296,-1.327296257,10.20948792,4.044164658,0.532898545,-0.467769712,-0.120968401
0.280000013,0.009088248,-1.563515067,-0.000573196,-1.568020225,0.003218402,0.007277581,0.0264487915921069,0.140423587975043,0.100844565463659,0.00822796427303457,-0.0353197989304525,0.165628036753626,0.364322782856224,0.471863563935718,-0.0407765596659986,-0.540855760703491,0.157332825021559,0.130633937270503,-0.516067147,6.24119997,2.113289833,0.270540804,-0.081318051,-0.171462059
