-0.001149206,-0.762489319,0.025272077,0.003539517,-0.796067655,-0.009078696
0.006018624,-0.759283066,0.029677993,0.002929403,-0.794990003,-0.010235265
0.012417023,-0.756151199,0.03391058,0.002347714,-0.794127882,-0.011305138
0.017788624,-0.753324509,0.037661381,0.001840354,-0.793502271,-0.012191787
0.021950161,-0.750997543,0.040681787,0.001437114,-0.793101728,-0.012839958
0.024792647,-0.749307632,0.042797871,0.001153794,-0.792901456,-0.013236031
0.026277935,-0.748338699,0.043915458,0.000996427,-0.79289192,-0.01340045
0.026433384,-0.748102188,0.044024415,0.000964268,-0.793038785,-0.013374761
0.025345003,-0.748565674,0.043193169,0.001045338,-0.793324888,-0.013203129
0.023150122,-0.749637604,0.041555591,0.001224797,-0.793727338,-0.012926921
0.020028507,-0.751190186,0.039299555,0.00148325,-0.7942366,-0.012578562
0.016192412,-0.753065109,0.03664536,0.001798048,-0.794835508,-0.012178972
0.011875724,-0.755096436,0.033829279,0.002142483,-0.79550308,-0.01174064
0.007321736,-0.757110596,0.031080751,0.002487005,-0.796206892,-0.011271819
0.002770538,-0.758956909,0.028607158,0.002801122,-0.796912611,-0.010783628
-0.001554349,-0.760498047,0.02657917,0.003059426,-0.797589719,-0.010296062
-0.005457608,-0.761634827,0.025123386,0.0032371,-0.798190534,-0.009833768
-0.008781653,-0.762306213,0.024313001,0.003317171,-0.798680723,-0.009427533
-0.011413466,-0.762487411,0.024167506,0.003292733,-0.799039304,-0.009110227
-0.013287615,-0.762195587,0.024653343,0.00316813,-0.799254835,-0.008909628
-0.014385533,-0.761487961,0.025693564,0.002955833,-0.799327314,-0.008842781
-0.014731418,-0.760433197,0.027172593,0.002677487,-0.799270093,-0.008912161
-0.01438586,-0.759140015,0.028954355,0.002358438,-0.799106061,-0.009105936
-0.013437402,-0.75771904,0.030885307,0.002028169,-0.798856199,-0.009398445
-0.011993777,-0.756284714,0.032811739,0.001714604,-0.798547208,-0.009754494
-0.010173392,-0.75494957,0.034588791,0.001443071,-0.798203886,-0.010135725
-0.00809766,-0.753805161,0.036091425,0.001233773,-0.797841489,-0.010505095
-0.005884744,-0.752922058,0.03722582,0.001099454,-0.79748863,-0.010832921
-0.00364443,-0.752357483,0.037930705,0.001048633,-0.797151029,-0.011099592
-0.001473915,-0.752134323,0.03817711,0.001080991,-0.796838224,-0.011291608
0.000544507,-0.752250671,0.037971236,0.001191498,-0.796559751,-0.011406109
0.002345046,-0.752679825,0.037353255,0.001370364,-0.79632324,-0.011447862
0.003878964,-0.753377914,0.036391594,0.001603854,-0.796132505,-0.011426494
0.00511454,-0.754278183,0.03517244,0.001876348,-0.795995176,-0.011353448
0.006036058,-0.755304337,0.033798553,0.00216818,-0.795909345,-0.011240557
0.006642326,-0.756376266,0.032377698,0.002459468,-0.795875013,-0.011100098
0.006944954,-0.757419586,0.031013954,0.002731079,-0.795886457,-0.010943606
0.006966054,-0.758359909,0.029800165,0.002965496,-0.795937955,-0.01078169
0.006735593,-0.759132385,0.02881353,0.003148587,-0.796023786,-0.01062493
0.00628893,-0.759702682,0.028111506,0.003269659,-0.796134412,-0.01048319
0.005664631,-0.760034561,0.027724136,0.003323489,-0.796266019,-0.0103641
0.004902049,-0.760118484,0.02766173,0.003307851,-0.796399534,-0.010274187
0.004039883,-0.759963989,0.027910579,0.003225529,-0.796533048,-0.01021792
0.003114778,-0.759592056,0.028434921,0.003086367,-0.796666563,-0.010198399
0.002160284,-0.759046555,0.029182661,0.002903217,-0.796800077,-0.01021494
0.001206551,-0.758371353,0.0300874,0.002691159,-0.796933591,-0.010262415
0.000280192,-0.757621765,0.031077791,0.002464445,-0.797053754,-0.010332689
-0.000595213,-0.756858826,0.03207897,0.002237113,-0.797160566,-0.010415778
-0.001399192,-0.756122589,0.033021081,0.002023803,-0.797255933,-0.010503605
-0.002114418,-0.755468369,0.033847678,0.00183724,-0.797332227,-0.010589764
-0.002726103,-0.754936218,0.03450774,0.001688817,-0.797400892,-0.010666832
-0.003222185,-0.754552841,0.034966815,0.001584624,-0.797456205,-0.01072742
-0.003593299,-0.754335403,0.035207022,0.001527747,-0.797492445,-0.010767087
-0.003832716,-0.754283905,0.035225976,0.00151786,-0.797509611,-0.010783538
-0.003936775,-0.754394531,0.035037864,0.00155233,-0.797507703,-0.010777757
-0.00390505,-0.754648209,0.034669984,0.001626366,-0.79748863,-0.010752454
-0.003740713,-0.75501442,0.034159768,0.001732951,-0.797450483,-0.010711595
-0.003450877,-0.755462646,0.033553351,0.001863462,-0.797398984,-0.010660127
-0.003046557,-0.75595665,0.032898653,0.002008048,-0.797334135,-0.010602668
-0.002542637,-0.756462097,0.032242049,0.002156978,-0.797257841,-0.01054363
-0.001957975,-0.756940842,0.03162967,0.002301482,-0.797173917,-0.01048921
-0.001314569,-0.757364273,0.031099729,0.002431308,-0.79707855,-0.010442421
-0.000637017,-0.757707596,0.030681245,0.002540854,-0.796983182,-0.010408118
4.82E-05,-0.757955551,0.030394368,0.002625463,-0.796895444,-0.010389253
0.000713813,-0.758098602,0.03024774,0.002682937,-0.796815336,-0.010387167
0.001333377,-0.758134842,0.030239336,0.002710213,-0.796737134,-0.010399625
0.001882332,-0.758069992,0.030359022,0.002706801,-0.796660841,-0.010425135
0.002339308,-0.757919312,0.030588083,0.002676023,-0.796597898,-0.010462567
0.002686848,-0.757699966,0.030901007,0.002625113,-0.796554029,-0.010510907
0.002912302,-0.75743103,0.031270139,0.002559518,-0.796533048,-0.010565504
0.003008638,-0.757135391,0.031665318,0.002483507,-0.796529233,-0.010620311
0.002974716,-0.756835938,0.032058351,0.002402318,-0.796544492,-0.010671094
0.002815571,-0.75655365,0.032416217,0.002325629,-0.796569288,-0.010714993
0.002542716,-0.756298065,0.032709233,0.002261539,-0.796588361,-0.010748491
0.002174084,-0.75607872,0.032915704,0.002215309,-0.796590269,-0.010768875
0.001733885,-0.755893707,0.033023112,0.002188375,-0.796542585,-0.010774687
0.001252101,-0.755735397,0.033027999,0.002180358,-0.796424329,-0.010767892
0.000763227,-0.755594254,0.032938711,0.002190662,-0.796214521,-0.010754958
0.000305001,-0.755443573,0.032769673,0.002218721,-0.795897901,-0.010744169
-8.33E-05,-0.755262375,0.032546632,0.002259766,-0.795453489,-0.010743961
-0.000362349,-0.755025864,0.032298796,0.002308255,-0.794860303,-0.010763332
