time,q1,q2,q3,q4,q5,q6,q1d,q2d,q3d,q4d,q5d,q6d,q1d2,q2d2,q3d2,q4d2,q5d2,q6d2
9.77,1.85095369158658,-2.32714083479232,-0.617321279737965,-1.61611450157184,0.883295952533139,-1.03264002037177,1.50456160104924,0.788206926977236,-0.791202469923562,0.511041384820304,0.111183624222237,0.189768741788303,-0.416429882373495,0.347797060187092,-0.0535180306520826,0.049750642438914,0.460073207532404,0.914069790379264
9.78,1.86597829238676,-2.31924151028454,-0.62523581238942,-1.61100171438478,0.884430852855025,-1.03069655057182,1.50033922533868,0.791644494188444,-0.791687259574141,0.511504660133111,0.115802417543703,0.198933058752752,-0.428030073069814,0.339708829257382,-0.0434375887189473,0.0429151825632355,0.463659619747007,0.918774095199009
9.79,1.88096009093807,-2.31130821526766,-0.633154688692684,-1.60588463513623,0.885612117841963,-1.02866120434619,1.49600130297923,0.795000953984376,-0.792071178878272,0.511899905759357,0.120456297844266,0.208143830189297,-0.439539247278443,0.331575725042651,-0.0333443012073902,0.0361449081014174,0.467090401511129,0.923360350035237
9.8,1.89589793632127,-2.30334176304495,-0.641076899336099,-1.60076394084353,0.886840090562178,-1.0265335230861,1.49154874303612,0.798275862075702,-0.792354109591386,0.512227779595928,0.125143702835539,0.217399865601525,-0.450957629494024,0.323398636859293,-0.0232402119380195,0.029441022938824,0.470364363193796,0.927826560221384
9.81,1.91079068669608,-2.29534297131735,-0.649001433927765,-1.5956403018855,0.888115098402303,-1.02431306018653,1.48698245219356,0.801468783084185,-0.792535953953443,0.512488951438421,0.129863058547759,0.226699954686614,-0.462285471332919,0.315178457579611,-0.0131273738802267,0.0228047029130054,0.47348035820838,0.932170759221147
9.82,1.92563720927594,-2.28731266209581,-0.656927281201057,-1.59051438188465,0.889437452952667,-1.02199938124397,1.48230333448633,0.804579290577763,-0.792616634777456,0.512684102699692,0.134612779761985,0.23604286761965,-0.473523050975523,0.306916083558804,-0.00300784862449843,0.016237095588747,0.476437283365802,0.93639100930549
9.83,1.94043638030031,-2.27925166161008,-0.664853429220791,-1.58538683759224,0.890807449896926,-1.0195920642493,1.47751229103693,0.807606967105087,-0.792596095533337,0.512813926125968,0.139391270445822,0.245427355345463,-0.484670672599909,0.298612414562736,0.00711629414936743,0.00973932004269695,0.479234079215791,0.940485402220443
9.84,1.9551870850044,-2.2711608002195,-0.672778865589855,-1.58025831877681,0.892225368906225,-1.01709069977888,1.47261021979847,0.810551404229097,-0.792474300426058,0.512879125510967,0.144196924192407,0.254852149876312,-0.495728665807185,0.290268353696218,0.0172429772078724,0.00331246665752394,0.481869730376061,0.944452059845378
9.85,1.96988821758595,-2.2630409123225,-0.680702577657406,-1.57512946811475,0.893691473537597,-1.01449489118238,1.4675980153034,0.813412202560316,-0.792251234468349,0.51288041540786,0.149028124662754,0.264315964596788,-0.506697385038742,0.281884807331857,0.0273701163032096,-0.00304240307429016,0.484343265849349,0.948289134841606
9.86,1.98453868116965,-2.25489283626629,-0.688623552727101,-1.57000092108467,0.895206011136841,-1.01180425476744,1.46247656841795,0.816188971788954,-0.791926903548285,0.512818520839618,0.153883246031079,0.273817494574409,-0.517577208985643,0.273462685039613,0.0374956207162307,-0.00932425673702042,0.486653759328174,0.951994811291018
9.87,1.9991373877699,-2.24671741425546,-0.6965407782656,-1.56487330586332,0.89676921274591,-1.0090184199813,1.45724676610273,0.818881330716681,-0.791501334491178,0.512694177007182,0.158760653433216,0.283355416877612,-0.528368539990411,0.265002899516703,0.0476173938028137,-0.0155320911686085,0.48880032948726,0.955567305324631
9.88,2.01368325825014,-2.23851549226083,-0.704453242113495,-1.55974724322613,0.89838129301496,-1.00613702958897,1.45190949117915,0.821488907287371,-0.790974575116177,0.512508128996108,0.163658703417823,0.29292839089851,-0.539071803441465,0.256506366518304,0.0577333335435841,-0.0216649326278011,0.490782140263493,0.95900486574087
9.89,2.02817522228015,-2.23028791992822,-0.71235993269417,-1.55462334644945,0.900042450118486,-1.00315973984893,1.44646562210211,0.824011338617619,-0.790346694287141,0.512261131481697,0.168575744400346,0.302535058683464,-0.549687447160507,0.247974004788593,0.0678413330966534,-0.0277218369516805,0.49259840112337,0.962305774613149
9.9,2.04261221829173,-2.22203555048591,-0.720259839225214,-1.54950222121597,0.901752865676281,-1.00008622068405,1.44091603273861,0.826448271025952,-0.789617781958169,0.511953948432289,0.173510117119623,0.312174045268264,-0.560215940783026,0.239406735992405,0.0779392813534177,-0.0337018897033254,0.494248367317815,0.9654683478869
9.91,2.05699319343142,-2.2137592406532,-0.728151951929505,-1.54438446552363,0.903512704679143,-0.996916155851011,1.43526159215295,0.828799360061976,-0.788787949213443,0.511587352811427,0.178460155096937,0.321843959019979,-0.57065777513225,0.230805484647357,0.0880250634970983,-0.0396042063097539,0.49573134012431,0.968490935965637
9.92,2.07131710351138,-2.20545985054763,-0.736035262246567,-1.53927066959706,0.905322115418969,-0.993649243104542,1.42950316439785,0.831064270534453,-0.7878573283015,0.511162126278551,0.183424185097428,0.331543391984436,-0.581013461586837,0.222171178056526,0.0980965615639819,-0.0454279321900803,0.497046667076254,0.971371924285851
9.93,2.08558291295883,-2.19713824359179,-0.743908763044146,-1.53416141580189,0.907181229423387,-0.990285194358805,1.42364160831204,0.833242676538773,-0.786826072663999,0.510679058888327,0.188400527593778,0.341270920239303,-0.591283531442413,0.213504746241518,0.108151655007096,-0.0511722428738377,0.498193742179475,0.974109733880737
9.94,2.09978959476206,-2.18879528642138,-0.751771448830532,-1.52905727856253,0.909090161395267,-0.986823735845562,1.41767777732449,0.8353342614838,-0.785694356958501,0.510138948789262,0.193387497231923,0.351025104252813,-0.601468535267472,0.204807121876032,0.11818822126224,-0.0568363441095401,0.499172006115834,0.976702821932274
9.95,2.11393613041576,-2.18043184879096,-0.759622315966958,-1.52395882428273,0.911049009156651,-0.983264608268655,1.4116125192648,0.837338718118341,-0.784462377076006,0.509542601920794,0.198383403298815,0.360804489248238,-0.611569042253672,0.196079240219904,0.128204136316174,-0.0624194719634046,0.499980946433855,0.979149682311809
9.96,2.12802150986459,-2.17204880348061,-0.767460362879639,-1.51886661126935,0.913057853597802,-0.979607566954513,1.40544667618025,0.839255748556217,-0.783130350152456,0.508890831709738,0.203386550191942,0.370607605572911,-0.621585639560903,0.187322039053517,0.138197275276815,-0.0679208929081834,0.500620097726299,0.981448846108798
9.97,2.14204473144366,-2.16364702620308,-0.775284590272157,-1.51378118965846,0.915116758630303,-0.97585238199845,1.39918108415946,0.841085064301557,-0.781698514574813,0.508184458765843,0.208395237890665,0.380432969073599,-0.631518931657465,0.178536458612641,0.148165512945248,-0.0733399039023164,0.50108904179467,0.983598882147407
9.98,2.15600480181856,-2.15522739550828,-0.783094001338696,-1.50870310134561,0.917225771145451,-0.971998838408496,1.39281657316256,0.84282638627274,-0.78016712998107,0.507424310576551,0.213407762429012,0.390279081475942,-0.641369539655436,0.169723441523677,0.15810672438943,-0.0786758324591328,0.501387407800548,0.985598397491137
9.99,2.16990073592321,-2.1467907926902,-0.790887601975662,-1.50363287991826,0.919384920977214,-0.968046736244489,1.3863539668581,0.844479444826131,-0.778536477254876,0.506611221201098,0.218422416370036,0.400144430769416,-0.651138100641748,0.160883932739273,0.168018785519387,-0.0839280367062782,0.501514872403721,0.987446037935046
10,2.18373155689608,-2.13833810169146,-0.798664400994667,-1.49857105059179,0.921594220869682,-0.963995890753125,1.37979408246677,0.846043979779011,-0.77680685851416,0.505746030964236,0.223437489281386,0.410027491597244,-0.660825267005014,0.152018879474261,0.17789957366373,-0.0890959054353808,0.50147115988709,0.989140488485422
10.01,2.19749629601515,-2.12987020900994,-0.806423410334702,-1.49351813014821,0.923853666449791,-0.959846132500331,1.37313773061157,0.847519740431811,-0.774978597094108,0.504829586149226,0.228451268212126,0.419926725650594,-0.670431705758578,0.143129231141998,0.187746968147403,-0.0941788581418348,0.501256042268257,0.990680473826944
10.02,2.21119399263052,-2.12138800360223,-0.814163645273752,-1.48847462687819,0.92616323620423,-0.955597307497513,1.36638571517523,0.848906485589896,-0.773052037524119,0.503862738690795,0.23346203817059,0.429840582067964,-0.679958097859926,0.134215939290911,0.197558850870341,-0.0991763450548913,0.50086933939781,0.992064758776976
10.03,2.2248236940975,-2.11289237678963,-0.82188412464123,-1.48344104052609,0.928522891461565,-0.951249277326355,1.3595388331639,0.850203983584393,-0.771027545499479,0.502846345867562,0.238468082603138,0.439767497838272,-0.689405137526813,0.125279957541516,0.207333106887042,-0.104087847157906,0.500310919044227,0.993292148726965
10.04,2.23838445570608,-2.10438422216261,-0.829583871029293,-1.4784178622382,0.930932576379153,-0.94680191925768,1.35259787457817,0.851412012292948,-0.76890550784657,0.501781269994588,0.243467683873718,0.449705898209238,-0.698773531550381,0.116322241523518,0.217067624986762,-0.108912876198902,0.499580696965386,0.994361490070744
10.05,2.25187534061081,-2.09586443548444,-0.837261911003559,-1.47340557451344,0.933392217934408,-0.942255126366064,1.34556362229069,0.852530359159037,-0.766686332482971,0.500668378115513,0.248459123744029,0.459654197099066,-0.708063998605508,0.107343748813321,0.226760298274231,-0.113650974691359,0.49867863696666,0.995271670619662
10.06,2.2652954197591,-2.08733391459639,-0.844917275314067,-1.46840465115812,0.935901725921457,-0.93760880764269,1.33843685193089,0.853558821211564,-0.764370448371078,0.499508541695096,0.25344068385429,0.469610797513045,-0.717277268558712,0.0983454388717204,0.236409024750636,-0.11830171590539,0.497604750945566,0.996021620004316
10.07,2.27864377181761,-2.0787935593218,-0.852548999105913,-1.46341555724314,0.938460992952184,-0.932862888101269,1.3312183317764,0.854497205083137,-0.761958305466397,0.498302636311719,0.258410646204252,0.479574091963357,-0.72641408177388,0.0893282729818017,0.24601170789485,-0.122864703849128,0.496359098922939,0.996610310062905
10.08,2.29191948309886,-2.07024427136902,-0.860156122128132,-1.45843874906427,0.941069894462327,-0.928017308880825,1.32390882265165,0.855345327028003,-0.759450374659909,0.497051541350046,0.2633672936346,0.489542462893159,-0.735475188416109,0.0802932141871091,0.255566257244558,-0.127339573240608,0.494941789060624,0.997036755215897
10.09,2.30512164748589,-2.06168695423567,-0.867737688943016,-1.45347467410549,0.943728288722147,-0.923072027344631,1.31650907783336,0.856103012939475,-0.756847147714391,0.495756139694182,0.268308910308354,0.499514283104364,-0.744461347753917,0.0712412272298764,0.265070588977245,-0.131725989469968,0.493352977665698,0.997300012827059
10.1,2.3182493663563,-2.05312251311283,-0.875292749134793,-1.44852377100603,0.946436016852285,-0.918027017174722,1.30901984296288,0.856770098366473,-0.754149137195292,0.494417317421199,0.273233782192268,0.509487916188572,-0.753373327460177,0.0621732784895652,0.274522626490788,-0.136023648552114,0.491592869181155,0.997399183550605
10.11,2.33130174850545,-2.0445518547871,-0.882820357517062,-1.44358646952953,0.949192902843908,-0.912882268461075,1.30144185596579,0.857346428529688,-0.751356876395553,0.493035963495092,0.278140197538177,0.519461716961843,-0.76221190291194,0.0530903359214143,0.283920300983572,-0.140232277069881,0.489661716163111,0.997333411664495
10.12,2.34427791006972,-2.03597588754457,-0.890319574339372,-1.43866319053677,0.95199875358429,-0.907637787787564,1.29377584697827,0.857831858336906,-0.748470919254762,0.491612969461462,0.283026447363861,0.529434031902351,-0.770977856489579,0.0439933689952117,0.293261552033837,-0.144351632107681,0.487559819244492,0.997101885389602
10.13,2.35717697444699,-2.0273955210738,-0.89778946549368,-1.43375434596147,0.95485335888659,-0.902293598312966,1.28602253828057,0.858226252397968,-0.745491840272319,0.490149229142858,0.287890825933607,0.539403199591579,-0.779671976875413,0.0348833486340618,0.302544328178178,-0.148381501175783,0.485287527085226,0.996703837194783
10.14,2.36999807221846,-2.01881166636909,-0.905229102719609,-1.42886033878907,0.957756491524922,-0.896849739848676,1.27818264423765,0.85852948503905,-0.742420234415089,0.48864563833502,0.292731631238185,0.549367551158209,-0.788295058352181,0.0257612471533646,0.311766587489019,-0.152321702125144,0.482845236308929,0.996138544087741
10.15,2.38274034106948,-2.01022523563203,-0.912637563807898,-1.42398156303828,0.96070790727391,-0.891306268929014,1.27025687124643,0.858741440315981,-0.739256717019213,0.487103094503777,0.297547165474121,0.5593254107247,-0.796847900101581,0.0166280381996922,0.320926298150839,-0.156172083052959,0.480233391426121,0.995405327891524
10.16,2.39540292570908,-2.0016371421757,-0.920013932804672,-1.41911840374639,0.963707344953233,-0.885663258881394,1.2622459176905,0.858862012027656,-0.736001923685924,0.485522496483235,0.302335735522085,0.569275095857012,-0.805331305503231,0.00748469668984519,0.33002143903501,-0.159932522198941,0.477452484743962,0.994503555506646
10.17,2.40798497779007,-1.99304830032607,-0.92735730021225,-1.41427123695637,0.96675452647658,-0.87992079988787,1.25415047390158,0.858891103728232,-0.73265651017196,0.483904744174843,0.307095653424375,0.579214918016575,-0.813746081434276,-0.001667801250127,0.339050000273088,-0.163602927832377,0.474503056262547,0.993432639158663
10.18,2.42048565582802,-1.98445962532455,-0.934666763191267,-1.40944042970835,0.969849156906138,-0.874078999044613,1.24597122212804,0.85882862873873,-0.7292211522741,0.482250738247679,0.311825236861312,0.589143183014532,-0.822093037569978,-0.0108284783459673,0.348009983828353,-0.167183238129982,0.471385693557764,0.992192036631255
10.19,2.43290412512072,-1.97587203323087,-0.941941425759886,-1.40462634003307,0.972990924510873,-0.868137980415611,1.23770883651038,0.85867451015852,-0.725696545707899,0.480561379840127,0.316522809626274,0.599058191468629,-0.830372985685483,-0.0199963562361889,0.356899404065441,-0.170673421044794,0.468101031650768,0.990781251484628
10.2,2.44523955766636,-1.96728644082484,-0.949180398992659,-1.39982931694878,0.97617950083025,-0.862097885083443,1.22936398306387,0.858428680875865,-0.722083405980909,0.47883757026271,0.321186702099485,0.608958239262154,-0.838586738959202,-0.0291704555331496,0.365716288317926,-0.174073474165895,0.464649752864073,0.989199833259162
10.21,2.45749113208302,-1.95870376550791,-0.956382801217451,-1.39504970046105,0.979414540742519,-0.855958871193465,1.22093731966773,0.858091083577611,-0.718382468260165,0.477080210702475,0.325815251720288,0.618841618004119,-0.846735111277887,-0.0383497958841765,0.374458677453623,-0.177383424569277,0.461032586664312,0.987447377664419
10.22,2.46965803352656,-1.950124925206,-0.963547758211334,-1.39028782156533,0.982695682537498,-0.849721113993908,1.21242949606176,0.857661670758776,-0.714594487233995,0.475290201928933,0.33040680345767,0.628706615492543,-0.854818916543891,-0.0475333960328008,0.383124626437482,-0.180603328659808,0.457250309491708,0.985523526753185
10.23,2.48173945360983,-1.94155083827118,-0.970674403395797,-1.38554400225287,0.986022547994349,-0.843384805872617,1.20384115384946,0.857140404731205,-0.710720236968214,0.473468444001631,0.334959710279142,0.638551516178172,-0.862838967984732,-0.0567202738800905,0.391712204891906,-0.183733272004363,0.453303744576284,0.983427969080724
10.24,2.49373459032079,-1.93298242338271,-0.97776187802873,-1.38081855551877,0.989394742463809,-0.836950156387388,1.19517292650836,0.856527257631667,-0.706760510756888,0.471615835979355,0.339472333617648,0.648374601630426,-0.870796077465306,-0.0659094465460957,0.40021949765428,-0.186773369156246,0.449193761740868,0.981160439849058
10.25,2.50564264794166,-1.92442059944999,-0.984809331396981,-1.37611178537416,0.992811854955239,-0.830417392293356,1.18642543940699,0.855822211429475,-0.702716120967233,0.46973327563116,0.343943043836438,0.658174151004641,-0.878691054803055,-0.075099930431481,0.408644605331627,-0.189723763470963,0.444921277190944,0.978720721036323
10.26,2.51746283696823,-1.91586628551286,-0.991815921005106,-1.37142398685975,0.996273458228224,-0.82378675756344,1.17759930982877,0.855025257933123,-0.698587898879298,0.467821659149354,0.34837022069186,0.667948441510266,-0.886524707086283,-0.0842907412793057,0.416985644852112,-0.192584626913395,0.440487253291394,0.9761086415111
10.27,2.52919437402839,-1.90732040064455,-0.998780812764899,-1.36675544606361,0.999779108888745,-0.817058513406792,1.16869514700273,0.854136398796797,-0.694376694519992,0.465881880864357,0.352752253793659,0.677695748880151,-0.894297837996011,-0.093480894237012,0.42524075001331,-0.195356159856547,0.435892698330192,0.973324077131664
10.28,2.54083648180229,-1.89878386385179,-1.00570318118125,-1.36210644014099,1.00332834749012,-0.810232938280706,1.15971355214091,0.853155645525916,-0.690083376491517,0.463914832961745,0.357087543063086,0.687414347841212,-0.902011247131514,-0.102669403918618,0.433408072027042,-0.198038590871817,0.431138666269124,0.970366950830258
10.29,2.55238838894277,-1.89025759397771,-1.01258220953717,-1.35747723733692,1.00692069863827,-0.803310327897506,1.15065511848259,0.852083019482144,-0.685708831794761,0.461921405201245,0.361374499188271,0.69710251258536,-0.909665729339951,-0.111855284467171,0.441485780060619,-0.200632176511047,0.42622625648158,0.967237232682174
10.3,2.56384932999466,-1.88174250960186,-1.01941709007691,-1.35286809701254,1.01055567110175,-0.7962909952291,1.1415204313451,0.850918551887855,-0.681253965646819,0.459902484638139,0.365611544077016,0.706758517241035,-0.917262074050215,-0.121037549617405,0.449472061774301,-0.203137201080266,0.421156613477489,0.963934939959849
10.31,2.57521854531706,-1.87323952894261,-1.02620702418736,-1.34827926967291,1.01423275792627,-0.789175270504529,1.13231006818133,0.849662283829797,-0.676719701293562,0.457858955346822,0.369797111306681,0.716380636345711,-0.924801064611399,-0.130215212758704,0.457365123854867,-0.205553976405393,0.415930926615487,0.96046013717171
10.32,2.58649528100451,-1.8647495697581,-1.0329512225771,-1.34371099699831,1.01795143655331,-0.781963501202767,1.12302459864383,0.848314266262323,-0.67210697981659,0.455791698146832,0.373929646571229,0.725967145318247,-0.932283477636089,-0.139387286998432,0.465163192545051,-0.207882841589839,0.410550429802378,0.956812936086017
10.33,2.59767878880929,-1.85627354924743,-1.0396489054538,-1.33916351187831,1.02171116894389,-0.774656052043028,1.11366458465542,0.846874560009875,-0.667416759935154,0.453701590331359,0.37800760812515,0.735516320931346,-0.939710082348729,-0.148552785225416,0.472864514168755,-0.210124162764266,0.405016401179971,0.952993495739473
10.34,2.6087683260645,-1.8478123839522,-1.0462993026997,-1.33463703844825,1.02551140170612,-0.767253304966971,1.1042305804863,0.845343235768745,-0.662650017802699,0.451589505398211,0.382029467224136,0.74502644178455,-0.947081639939364,-0.15771072017392,0.480467355651838,-0.212278332828416,0.399330162799377,0.949002022430763
10.35,2.6197631556082,-1.83936698965792,-1.05290165404509,-1.33013179212877,1.02935156622764,-0.759755659120444,1.09472313283763,0.84372037410847,-0.657807746798181,0.449456312783404,0.385993708562548,0.754495788776598,-0.954398902923018,-0.166860104487917,0.487970005038317,-0.214345771185333,0.393493080282857,0.944838769699004
10.36,2.63066254570797,-1.83093828129439,-1.05945520923886,-1.32564797966727,1.03323107881183,-0.752163530825641,1.0851427809314,0.842006065472363,-0.652890957312483,0.447302877597625,0.389898830707384,0.763922645577697,-0.961662614504928,-0.175999950785697,0.495370772001857,-0.216326923467858,0.387506562473312,0.940504038286976
10.37,2.64146576998628,-1.82252717283838,-1.06595922821845,-1.32118579918314,1.03714934081904,-0.744477353553492,1.07549005660679,0.840200410177319,-0.647900676529382,0.445130060365219,0.393743346528654,0.773305299101175,-0.968873507951944,-0.185129271724958,0.502667988352326,-0.218222261257711,0.381372061071494,0.935998176089369
10.38,2.65217210734802,-1.81413457721355,-1.07241298127578,-1.31674544021402,1.04110573881166,-0.736697577886332,1.06576548442254,0.838303518413204,-0.642837948201892,0.442938716766131,0.397525783626103,0.782642039974867,-0.976032305970318,-0.194247080068219,0.509860008537338,-0.220032281797099,0.375091070261065,0.931321578085943
10.39,2.66278084190728,-1.80576140619256,-1.07881574922255,-1.31232708376641,1.04509964470328,-0.728824671480552,1.05596958176574,0.836315510241528,-0.637703832423202,0.440729697380855,0.401244684752143,0.791931163011622,-0.983139720090134,-0.203352388748739,0.516945210138567,-0.2217575076931,0.368665126321573,0.926474686259573
10.4,2.67329126291686,-1.79740857029812,-1.08516682355175,-1.30793090236766,1.04913041591276,-0.720859119021441,1.04610285896656,0.834236515593251,-0.632499405393032,0.438503847438271,0.404898608230775,0.801170967678488,-0.990196450056652,-0.212444210936821,0.523921994362695,-0.223398486614798,0.362095807229473,0.921457989499391
10.41,2.68370266469822,-1.7890769787039,-1.09146550659798,-1.30355706012006,1.05319739552161,-0.712801422173541,1.03616581941915,0.832066674266205,-0.627225759178895,0.436262006566439,0.408486128372562,0.810359758565564,-0.997203183228793,-0.221521560106673,0.530788786526841,-0.224955790983461,0.355384732247298,0.916272023488872
10.42,2.69401434657217,-1.78076753913717,-1.09771111169521,-1.29920571275946,1.05729991243623,-0.704652099529198,1.02615895970853,0.829806135921713,-0.621884001472479,0.434005008546922,0.412005835885353,0.819495845853361,-1.00416059398502,-0.230583450103643,0.537544036538328,-0.226430017655679,0.348533561501086,0.910917370578957
10.43,2.70422561279229,-1.77248115777819,-1.10390296333105,-1.29487700771335,1.06143728155368,-0.696411686548316,1.01608276974323,0.82745506008049,-0.616475255341566,0.431733681071744,0.415456338280784,0.828577545778586,-1.01106934313685,-0.239628895212084,0.544186219368633,-0.22782178759978,0.341543995546164,0.905394659646477
10.44,2.71433577247809,-1.76421873916378,-1.1100403972996,-1.29057108416426,1.06560880393187,-0.688080735496598,1.00593773289395,0.82501361611788,-0.611000658976916,0.429448845504147,0.41883626027631,0.837603181098647,-1.01793007735024,-0.248656910223628,0.550713835521341,-0.229131745565445,0.334417774921452,0.899704565937505
10.45,2.72434413955114,-1.75598118608681,-1.11612276085172,-1.28628807311349,1.06981376696362,-0.67965981537705,0.995724326137829,0.822481983258543,-0.60546136543466,0.4271513166423,0.422144244192857,0.846571081554487,-1.02474342857511,-0.25766651050604,0.557125411494035,-0.230360559746866,0.327156679692356,0.893847810896063
10.46,2.73425003267096,-1.74776939949919,-1.12214941284173,-1.28202809744835,1.07405144455451,-0.671149511858687,0.985443020208413,0.819860350570249,-0.599858542374122,0.424841902486691,0.425378950347604,0.855479584331846,-1.03151001348316,-0.266656712072715,0.563419500233831,-0.231508921439354,0.31976252898242,0.887825161978121
10.47,2.74405277517422,-1.73958427841289,-1.12811972387249,-1.2777912720107,1.07832109730496,-0.662550427199776,0.975094279751276,0.817148916957118,-0.594193371790981,0.422521404010787,0.428539057442338,0.86432703452029,-1.03823043291434,-0.275626531652573,0.5695946815866,-0.232577544689709,0.31223718049383,0.881637432450843
10.48,2.75375169501402,-1.73142671980169,-1.13403307643776,-1.2735777036692,1.08262197269591,-0.653863180166297,0.964678563484966,0.814347891152158,-0.588467049746139,0.420190614935354,0.431623262946681,0.873111785569996,-1.04490527133203,-0.284574986760708,0.575649562739572,-0.233567165940331,0.304582530016922,0.875285481177383
10.49,2.76334612470166,-1.7232976185031,-1.1398888650607,-1.26938749139236,1.08695330527844,-0.645088405945629,0.95419632436756,0.811457491709035,-0.582680786090105,0.417850321506148,0.434630283476523,0.881832199747105,-1.05153509628734,-0.293501095769555,0.581582778657288,-0.234478543667344,0.296800510928837,0.868770212387037
10.5,2.77283540125025,-1.71519786711953,-1.14568649643062,-1.26522072632423,1.09131431686709,-0.636226756056914,0.943648009768388,0.808477946992902,-0.576835804183073,0.41550130227562,0.437558855167332,0.890486648585512,-1.05812045789256,-0.302403877980648,0.587392992510691,-0.23531245801271,0.288893093681423,0.862092575431125
10.51,2.78221886611922,-1.7071283559213,-1.15142538953728,-1.26107749186306,1.09570421673686,-0.627278898255469,0.933034061644961,0.805409495171144,-0.570933340610678,0.413144327888052,0.440407734042294,0.899073513337544,-1.06466188830422,-0.311282353697157,0.593078896099233,-0.236069710410652,0.28086228527858,0.855253564524337
10.52,2.7914958651611,-1.69908997274773,-1.15710497580098,-1.25695786374103,1.10012220182386,-0.618245516433731,0.922354916725197,0.802252384202804,-0.564974644895745,0.410780160868368,0.443175696375183,0.907591185420632,-1.07115990121565,-0.320135544296893,0.598639210265915,-0.236751123208311,0.272710128743145,0.848254218472027
10.53,2.80066574857056,-1.6910836029096,-1.16272469920058,-1.2528619101062,1.10456745692982,-0.60912731051711,0.911611006694384,0.799006871827327,-0.558960979205773,0.408409555415195,0.445861539047826,0.916038066862033,-1.0776149913596,-0.328962472306059,0.604072685305087,-0.237357539280984,0.264438702573489,0.841095620383203
10.54,2.80972787083464,-1.68311012909197,-1.16828401639884,-1.2487896916076,1.10903915492973,-0.599924996356151,0.900802758387393,0.795673225552934,-0.552893618056284,0.406033257197292,0.448464079902125,0.924412570740341,-1.0840276340208,-0.337762161473746,0.609378101362805,-0.2378898216419,0.256050120189967,0.833778897369528
10.55,2.81868159068522,-1.6751704312551,-1.17378239686403,-1.24474126148068,1.11353645698324,-0.590639305613493,0.88993059398544,0.79225172264397,-0.546773848010547,0.403652003154349,0.450982158086429,0.932713121624111,-1.090398284559,-0.346533636846989,0.614554268829767,-0.238348853046819,0.247546529371389,0.826305220230333
10.56,2.82752627105355,-1.6672653865388,-1.17921932298913,-1.24071666563623,1.11805851274941,-0.581270985646754,0.878994931217739,0.788742650107414,-0.540602967375035,0.401266521301347,0.453414634396292,0.940938156006947,-1.09672737794231,-0.355275924846595,0.619600028726576,-0.238735535593482,0.238930111681636,0.818675803123784
10.57,2.83626127902699,-1.65939586916369,-1.18459429020752,-1.23671594275008,1.12260446060504,-0.571820799386984,0.867996183567679,0.785146304678911,-0.534382285891288,0.398877530537286,0.455760391609417,0.949086122739214,-1.10301532829142,-0.363988053343697,0.624514253081244,-0.239050790316141,0.230203081886624,0.810891903224364
10.58,2.84488598580715,-1.65156275033451,-1.18990680710586,-1.23273912435549,1.12717342786573,-0.562289525213501,0.856934760483541,0.781462992807757,-0.52811312442406,0.396485740457932,0.458018334814696,0.957155483456901,-1.10926252843455,-0.372669051737011,0.629295845298826,-0.239295556775267,0.221367687361749,0.802954820366588
10.59,2.85339976667106,-1.64376689814306,-1.19515639553382,-1.22878623493717,1.13176453101113,-0.552677956823246,0.845811067593548,0.777693030641352,-0.521796814645553,0.394091851172407,0.460187391735341,0.965144713005795,-1.11546934947361,-0.381317951030814,0.633943740523041,-0.239470792642569,0.212426207489963,0.794865896675434
10.6,2.86180200093355,-1.63600917747098,-1.20034259071044,-1.22485729202677,1.13637687591249,-0.542986903097173,0.834625506925383,0.773836744008712,-0.515434698716389,0.391696553124419,0.462266513045856,0.973052299863131,-1.12163614036151,-0.389933783913748,0.638456905989767,-0.23957747328152,0.203380953050714,0.786626516183178
10.61,2.87009207191283,-1.62829044989374,-1.2054649413276,-1.22095230630068,1.14100955806384,-0.533217187961483,0.823378477129626,0.769894468403141,-0.509028128963006,0.389300526917296,0.464254672682967,0.980876746554046,-1.12776322749098,-0.398515584838233,0.642834341372315,-0.239616591323522,0.194234265599823,0.77823810443317
10.62,2.87826936689778,-1.62061157358337,-1.21052300964978,-1.21707128167921,1.14566166281625,-0.523369650245044,0.812070373707373,0.765866548964331,-0.50257846755142,0.386904443143504,0.466150868150212,0.988616570065204,-1.13385091429494,-0.407062390100858,0.6470750791183,-0.239589156239785,0.184988516840572,0.769702128070339
10.63,2.88633327711707,-1.61297340321258,-1.21551637161102,-1.21321421542724,1.15033226561482,-0.513445143533133,0.800701589241892,0.76175334045948,-0.496087086157976,0.384508962218437,0.467954120816255,0.996270302253357,-1.13989948085871,-0.415573237923345,0.651178184778097,-0.239496193909211,0.175646107986101,0.761020094418845
10.64,2.89428319771237,-1.6053767898575,-1.2204446169082,-1.20938109825723,1.15502043223897,-0.50344453601555,0.789272513633792,0.757555207263463,-0.489555365636644,0.38211473421836,0.46966347620674,1.00383649025011,-1.14590918354414,-0.424047168534432,0.655142757324682,-0.239338746182285,0.166209469113317,0.75219355104683
10.65,2.9021185277111,-1.59782258090405,-1.22530734909132,-1.20557191443332,1.15972521904522,-0.493368710334337,0.777783534340309,0.753272523338676,-0.482984695683292,0.379722398723169,0.471278004289685,1.01131369686209,-1.15188025462587,-0.43248322425252,0.658967929464785,-0.239117870441254,0.156681058508532,0.743224085318537
